filename,prob
01080.jpg,0.96201164
01081.jpg,0.95801824
01082.jpg,0.9580732
01083.jpg,0.9721852
01084.jpg,0.9632678
01085.jpg,0.9565368
01086.jpg,0.9568173
01087.jpg,0.9667749
01088.jpg,0.9611646
01089.jpg,0.94155115
01090.jpg,0.9583685
01091.jpg,0.90320516
01092.jpg,0.93951243
01093.jpg,0.93435556
01094.jpg,0.9311564
01095.jpg,0.95422673
01096.jpg,0.95719063
01097.jpg,0.9695006
01098.jpg,0.94237876
01099.jpg,0.96978533
01100.jpg,0.93608856
01101.jpg,0.9453609
01102.jpg,0.9058777
01103.jpg,0.795851
01104.jpg,0.93572414
01105.jpg,0.9309716
01106.jpg,0.9738798
01107.jpg,0.9658668
01108.jpg,0.9297362
01109.jpg,0.9598009
01110.jpg,0.95798355
01111.jpg,0.68648803
01112.jpg,0.97271246
01113.jpg,0.9632918
01114.jpg,0.9792483
01115.jpg,0.91772693
01116.jpg,0.9779448
01117.jpg,0.9453904
01118.jpg,0.9338516
01119.jpg,0.9315049
01120.jpg,0.9464574
01121.jpg,0.8682181
01122.jpg,0.97142226
01123.jpg,0.5897056
01124.jpg,0.9876764
01125.jpg,0.82319796
01126.jpg,0.9696465
01127.jpg,0.9496303
01128.jpg,0.9190334
01129.jpg,0.96817297
01130.jpg,0.9013858
01131.jpg,0.9028134
01132.jpg,0.8372658
01133.jpg,0.9531456
01134.jpg,0.6409967
01135.jpg,0.934733
01136.jpg,0.9643935
01137.jpg,0.7921262
01138.jpg,0.93904316
01139.jpg,0.9163272
01140.jpg,0.96457946
01141.jpg,0.79728615
01142.jpg,0.9472195
01143.jpg,0.90316945
01144.jpg,0.90036124
01145.jpg,0.9342901
01146.jpg,0.8070385
01147.jpg,0.97341305
01148.jpg,0.93888754
01149.jpg,0.9428888
01150.jpg,0.9639716
01151.jpg,0.958174
01152.jpg,0.9739435
01153.jpg,0.95820165
01154.jpg,0.9694828
01155.jpg,0.9505501
01156.jpg,0.9388416
01157.jpg,0.94508535
01158.jpg,0.98352504
01159.jpg,0.968508
01160.jpg,0.98444587
01161.jpg,0.8607588
01162.jpg,0.9371089
01163.jpg,0.92656595
01164.jpg,0.9546061
01165.jpg,0.94351363
01166.jpg,0.9566305
01167.jpg,0.88812155
01168.jpg,0.96124244
01169.jpg,0.97804135
01170.jpg,0.95406294
01171.jpg,0.99047124
01172.jpg,0.9564494
01173.jpg,0.5906054
01174.jpg,0.9774604
01175.jpg,0.97304404
01176.jpg,0.61780745
01177.jpg,0.9614053
01178.jpg,0.9830353
01179.jpg,0.9770199
01180.jpg,0.9968046
01181.jpg,0.9581353
01182.jpg,0.90362585
01183.jpg,0.9293081
01184.jpg,0.9249591
01185.jpg,0.984654
01186.jpg,0.9251733
01187.jpg,0.8353534
01188.jpg,0.9502856
01189.jpg,0.9243684
01190.jpg,0.94120866
01191.jpg,0.968937
01192.jpg,0.70968723
01193.jpg,0.91455173
01194.jpg,0.95446306
01195.jpg,0.94015384
01196.jpg,0.8218732
01197.jpg,0.95362616
01198.jpg,0.92883235
01199.jpg,0.9774341
01200.jpg,0.9064608
01201.jpg,0.9638218
01202.jpg,0.9833144
01203.jpg,0.9944254
01204.jpg,0.9599651
01205.jpg,0.9650464
01206.jpg,0.9486938
01207.jpg,0.9415927
01208.jpg,0.848807
01209.jpg,0.9852394
01210.jpg,0.94605356
01211.jpg,0.98232275
01212.jpg,0.99618274
01213.jpg,0.9323246
01214.jpg,0.9965222
01215.jpg,0.8776696
01216.jpg,0.62345797
01217.jpg,0.9902266
01218.jpg,0.8357655
01219.jpg,0.7436678
01220.jpg,0.8324685
01221.jpg,0.97953963
01222.jpg,0.7532188
01223.jpg,0.97535604
01224.jpg,0.9874035
01225.jpg,0.9719347
01226.jpg,0.75146216
01227.jpg,0.9561551
01228.jpg,0.64869654
01229.jpg,0.52432925
01230.jpg,0.5622817
01231.jpg,0.7783704
01232.jpg,0.9303683
01233.jpg,0.7383801
01234.jpg,0.52594894
01235.jpg,0.93015885
01236.jpg,0.9550636
01237.jpg,0.94006205
01238.jpg,0.95255315
01239.jpg,0.779452
01240.jpg,0.88845336
01241.jpg,0.85729206
01242.jpg,0.9733006
01243.jpg,0.9703123
01244.jpg,0.850477
01245.jpg,0.5504264
01246.jpg,0.60519034
01247.jpg,0.91950417
01248.jpg,0.95096254
01249.jpg,0.91296726
01250.jpg,0.9702782
01251.jpg,0.972235
01252.jpg,0.9104068
01253.jpg,0.93304276
01254.jpg,0.9509815
01255.jpg,0.96216637
01256.jpg,0.970316
01257.jpg,0.9423553
01258.jpg,0.9600884
01259.jpg,0.9453264
01260.jpg,0.95318687
01261.jpg,0.8783793
01262.jpg,0.9452352
01263.jpg,0.93545777
01264.jpg,0.95784014
01265.jpg,0.9536686
01266.jpg,0.96169204
01267.jpg,0.94614106
01268.jpg,0.934877
01269.jpg,0.93342197
01270.jpg,0.9609082
01271.jpg,0.94483733
01272.jpg,0.86942697
01273.jpg,0.96667963
01274.jpg,0.9597539
01275.jpg,0.9566309
01276.jpg,0.82484204
01277.jpg,0.951101
01278.jpg,0.97354364
01279.jpg,0.94718504
01280.jpg,0.953115
01281.jpg,0.93120307
01282.jpg,0.97050977
01283.jpg,0.9523769
01284.jpg,0.96338904
01285.jpg,0.9152774
01286.jpg,0.9450634
01287.jpg,0.9509032
01288.jpg,0.9708174
01289.jpg,0.9688487
01290.jpg,0.9671242
01291.jpg,0.9555536
01292.jpg,0.9574872
01293.jpg,0.93218064
01294.jpg,0.95552397
01295.jpg,0.9877688
01296.jpg,0.9638719
01297.jpg,0.9686933
01298.jpg,0.7724978
01299.jpg,0.9018593
01300.jpg,0.9639497
01301.jpg,0.9102468
01302.jpg,0.96847546
01303.jpg,0.9670944
01304.jpg,0.9411706
01305.jpg,0.9289103
01306.jpg,0.975878
01307.jpg,0.9407857
01308.jpg,0.966973
01309.jpg,0.960972
01310.jpg,0.9639985
01311.jpg,0.90114325
01312.jpg,0.9663155
01313.jpg,0.9564317
01314.jpg,0.92196536
01315.jpg,0.9439072
01316.jpg,0.95603436
01317.jpg,0.9526041
01318.jpg,0.9727026
01319.jpg,0.972996
01320.jpg,0.72646415
01321.jpg,0.97183245
01322.jpg,0.9399293
01323.jpg,0.8978026
01324.jpg,0.93910766
01325.jpg,0.9702454
01326.jpg,0.789764
01327.jpg,0.9457562
01328.jpg,0.94640166
01329.jpg,0.95418805
01330.jpg,0.91290665
01331.jpg,0.9661093
01332.jpg,0.94598454
01333.jpg,0.9662561
01334.jpg,0.9479302
01335.jpg,0.9273209
01336.jpg,0.9656664
01337.jpg,0.95850044
01338.jpg,0.95932835
01339.jpg,0.9486287
01340.jpg,0.9297816
01341.jpg,0.94608134
01342.jpg,0.96453655
01343.jpg,0.95207447
01344.jpg,0.9305017
01345.jpg,0.94449055
01346.jpg,0.9383681
01347.jpg,0.9472814
01348.jpg,0.9507393
01349.jpg,0.9724603
01350.jpg,0.98119295
01351.jpg,0.94427687
01352.jpg,0.9718248
01353.jpg,0.9274578
01354.jpg,0.96510935
01355.jpg,0.9701784
01356.jpg,0.9083695
01357.jpg,0.97566086
01358.jpg,0.9431331
01359.jpg,0.9415048
01360.jpg,0.9448614
01361.jpg,0.9614403
01362.jpg,0.93723494
01363.jpg,0.9706203
01364.jpg,0.8220897
01365.jpg,0.9951626
01366.jpg,0.8767684
01367.jpg,0.9283997
01368.jpg,0.94031155
01369.jpg,0.9537062
01370.jpg,0.9601422
01371.jpg,0.97067696
01372.jpg,0.9528726
01373.jpg,0.9419913
01374.jpg,0.9456379
01375.jpg,0.9442632
01376.jpg,0.96303046
01377.jpg,0.9423822
01378.jpg,0.9515335
01379.jpg,0.91302145
01380.jpg,0.9533089
01381.jpg,0.9550836
01382.jpg,0.9296935
01383.jpg,0.9610877
01384.jpg,0.9451457
01385.jpg,0.9738394
01386.jpg,0.9593062
01387.jpg,0.9609066
01388.jpg,0.94385123
01389.jpg,0.95788896
01390.jpg,0.5859436
01391.jpg,0.92939657
01392.jpg,0.91122967
01393.jpg,0.9789587
01394.jpg,0.95597357
01395.jpg,0.93533605
01396.jpg,0.9055949
01397.jpg,0.9874721
01398.jpg,0.9553736
01399.jpg,0.9648918
01400.jpg,0.89707834
01401.jpg,0.97486895
01402.jpg,0.971385
01403.jpg,0.96873134
01404.jpg,0.96238744
01405.jpg,0.9639447
01406.jpg,0.9620094
01407.jpg,0.9281279
01408.jpg,0.95915574
01409.jpg,0.9569731
01410.jpg,0.9775508
01411.jpg,0.55147976
01412.jpg,0.98281646
01413.jpg,0.85384274
01414.jpg,0.9509268
01415.jpg,0.9743001
01416.jpg,0.9447999
01417.jpg,0.9866969
01418.jpg,0.82797384
01419.jpg,0.94145435
01420.jpg,0.94274783
01421.jpg,0.94834304
01422.jpg,0.94087887
01423.jpg,0.9761169
01424.jpg,0.9422223
01425.jpg,0.9602561
01426.jpg,0.9728367
01427.jpg,0.9719206
01428.jpg,0.97155577
01429.jpg,0.96390104
01430.jpg,0.9634358
01431.jpg,0.97706884
01432.jpg,0.9567494
01433.jpg,0.9579783
01434.jpg,0.9671465
01435.jpg,0.9742662
01436.jpg,0.95731723
01437.jpg,0.80092895
01438.jpg,0.9533097
01439.jpg,0.9482179
01440.jpg,0.95619065
01441.jpg,0.9621594
01442.jpg,0.9685298
01443.jpg,0.95938253
01444.jpg,0.9342147
01445.jpg,0.94650286
01446.jpg,0.96496826
01447.jpg,0.9470099
01448.jpg,0.929338
01449.jpg,0.9437386
01450.jpg,0.9381871
01451.jpg,0.9576511
01452.jpg,0.93093294
01453.jpg,0.97911525
01454.jpg,0.9595406
01455.jpg,0.941621
01456.jpg,0.9558002
01457.jpg,0.97858363
01458.jpg,0.9611028
01459.jpg,0.8418159
01460.jpg,0.741054
01461.jpg,0.9899303
01462.jpg,0.9314646
01463.jpg,0.95572615
01464.jpg,0.8855589
01465.jpg,0.98604774
01466.jpg,0.92221844
01467.jpg,0.9504274
01468.jpg,0.95295244
01469.jpg,0.97402847
01470.jpg,0.9289768
01471.jpg,0.94358355
01472.jpg,0.963527
01473.jpg,0.9359248
01474.jpg,0.9506529
01475.jpg,0.9659625
01476.jpg,0.9774753
01477.jpg,0.93985933
01478.jpg,0.9463879
01479.jpg,0.8705914
01480.jpg,0.96591574
01481.jpg,0.6486539
01482.jpg,0.8663245
01483.jpg,0.97349995
01484.jpg,0.7880318
01485.jpg,0.9591004
01486.jpg,0.96736586
01487.jpg,0.98694056
01488.jpg,0.60496986
01489.jpg,0.9842598
01490.jpg,0.9629756
01491.jpg,0.9776739
01492.jpg,0.91368103
01493.jpg,0.949277
01494.jpg,0.97347
01495.jpg,0.9434545
01496.jpg,0.95984966
01497.jpg,0.9837263
01498.jpg,0.7800756
01499.jpg,0.9632253
01500.jpg,0.9239113
01501.jpg,0.8968982
01502.jpg,0.945032
01503.jpg,0.9687802
01504.jpg,0.9455173
01505.jpg,0.96122766
01506.jpg,0.60339665
01507.jpg,0.9696739
01508.jpg,0.5874689
01509.jpg,0.969788
01510.jpg,0.93581855
01511.jpg,0.9174688
01512.jpg,0.8931872
01513.jpg,0.98248637
01514.jpg,0.9575989
01515.jpg,0.83178467
01516.jpg,0.9882506
01517.jpg,0.99503577
01518.jpg,0.97600186
01519.jpg,0.98761696
01520.jpg,0.87876266
01521.jpg,0.96870124
01522.jpg,0.8606319
01523.jpg,0.9344729
01524.jpg,0.67192185
01525.jpg,0.9679542
01526.jpg,0.9799873
01527.jpg,0.9315432
01528.jpg,0.78042185
01529.jpg,0.608463
01530.jpg,0.9804568
01531.jpg,0.9668004
01532.jpg,0.94209784
01533.jpg,0.98530465
01534.jpg,0.8899855
01535.jpg,0.9683368
01536.jpg,0.94107735
01537.jpg,0.97370285
01538.jpg,0.987041
01539.jpg,0.92527646
01540.jpg,0.9499265
01541.jpg,0.96762556
01542.jpg,0.94651866
01543.jpg,0.9908512
01544.jpg,0.9472135
01545.jpg,0.85338044
01546.jpg,0.8847026
01547.jpg,0.90492994
01548.jpg,0.8778023
01549.jpg,0.8819916
01550.jpg,0.68967587
01551.jpg,0.7623401
01552.jpg,0.96750164
01553.jpg,0.98767984
01554.jpg,0.73171824
01555.jpg,0.82175016
01556.jpg,0.954841
01557.jpg,0.95560014
01558.jpg,0.73810095
01559.jpg,0.94488287
01560.jpg,0.75817496
01561.jpg,0.9583468
01562.jpg,0.7448082
01563.jpg,0.5517844
01564.jpg,0.71938354
01565.jpg,0.96089715
01566.jpg,0.723628
01567.jpg,0.93015474
01568.jpg,0.86140066
01569.jpg,0.98426855
01570.jpg,0.9779114
01571.jpg,0.95206463
01572.jpg,0.55182797
01573.jpg,0.5193839
01574.jpg,0.7382708
01575.jpg,0.986642
01576.jpg,0.9759076
01577.jpg,0.9768891
01578.jpg,0.93016106
01579.jpg,0.935688
01580.jpg,0.95486474
01581.jpg,0.9316246
01582.jpg,0.9406569
01583.jpg,0.9590465
01584.jpg,0.908195
01585.jpg,0.93250334
01586.jpg,0.9175683
01587.jpg,0.9248024
01588.jpg,0.9600662
01589.jpg,0.954439
01590.jpg,0.90184504
01591.jpg,0.9605699
01592.jpg,0.9707562
01593.jpg,0.95741117
01594.jpg,0.9477489
01595.jpg,0.95148546
01596.jpg,0.8222706
01597.jpg,0.9486271
01598.jpg,0.89793235
01599.jpg,0.94807905
01600.jpg,0.94397706
01601.jpg,0.954256
01602.jpg,0.96854836
01603.jpg,0.9676623
01604.jpg,0.95237786
01605.jpg,0.97928476
01606.jpg,0.9547994
01607.jpg,0.93592334
01608.jpg,0.95002675
01609.jpg,0.96237355
01610.jpg,0.95900387
01611.jpg,0.9787795
01612.jpg,0.9177873
01613.jpg,0.9716608
01614.jpg,0.8887083
01615.jpg,0.915738
01616.jpg,0.9429509
01617.jpg,0.8901914
01618.jpg,0.95417094
01619.jpg,0.9714624
01620.jpg,0.9347821
01621.jpg,0.91526204
01622.jpg,0.9477213
01623.jpg,0.9751534
01624.jpg,0.98034155
01625.jpg,0.98137796
01626.jpg,0.9537221
01627.jpg,0.94240534
01628.jpg,0.96036935
01629.jpg,0.9691574
01630.jpg,0.9295777
01631.jpg,0.9473054
01632.jpg,0.94503415
01633.jpg,0.94805557
01634.jpg,0.97421706
01635.jpg,0.9800593
01636.jpg,0.51833147
01637.jpg,0.97189
01638.jpg,0.945593
01639.jpg,0.97411853
01640.jpg,0.95174855
01641.jpg,0.98018324
01642.jpg,0.92532575
01643.jpg,0.6596172
01644.jpg,0.97153765
01645.jpg,0.9628355
01646.jpg,0.9253397
01647.jpg,0.884909
01648.jpg,0.9759128
01649.jpg,0.95552605
01650.jpg,0.91815865
01651.jpg,0.9421101
01652.jpg,0.9791327
01653.jpg,0.9608673
01654.jpg,0.94757485
01655.jpg,0.9433161
01656.jpg,0.95706666
01657.jpg,0.97464764
01658.jpg,0.9235956
01659.jpg,0.9412956
01660.jpg,0.84578276
01661.jpg,0.95388514
01662.jpg,0.98591334
01663.jpg,0.9765444
01664.jpg,0.93222344
01665.jpg,0.9359902
01666.jpg,0.952956
01667.jpg,0.9622137
01668.jpg,0.95470697
01669.jpg,0.9533183
01670.jpg,0.95719576
01671.jpg,0.93490726
01672.jpg,0.9449633
01673.jpg,0.9879254
01674.jpg,0.9531533
01675.jpg,0.96456724
01676.jpg,0.9525936
01677.jpg,0.9725724
01678.jpg,0.9369953
01679.jpg,0.9678914
01680.jpg,0.96252894
01681.jpg,0.958661
01682.jpg,0.9572569
01683.jpg,0.9504313
01684.jpg,0.90916085
01685.jpg,0.91430366
01686.jpg,0.96045697
01687.jpg,0.9089964
01688.jpg,0.9553099
01689.jpg,0.9747971
01690.jpg,0.947483
01691.jpg,0.960382
01692.jpg,0.97563565
01693.jpg,0.94897795
01694.jpg,0.9564871
01695.jpg,0.92770654
01696.jpg,0.96582764
01697.jpg,0.9704936
01698.jpg,0.9487847
01699.jpg,0.90871155
01700.jpg,0.96533084
01701.jpg,0.9625224
01702.jpg,0.90506446
01703.jpg,0.9483651
01704.jpg,0.96337146
01705.jpg,0.9693721
01706.jpg,0.93496
01707.jpg,0.9711169
01708.jpg,0.88173777
01709.jpg,0.9628629
01710.jpg,0.93952984
01711.jpg,0.9593843
01712.jpg,0.96319556
01713.jpg,0.9724586
01714.jpg,0.95682365
01715.jpg,0.9659156
01716.jpg,0.94900304
01717.jpg,0.9434855
01718.jpg,0.9562013
01719.jpg,0.9520835
01720.jpg,0.9450299
01721.jpg,0.9004507
01722.jpg,0.9222497
01723.jpg,0.9503643
01724.jpg,0.9666599
01725.jpg,0.8863517
01726.jpg,0.9847964
01727.jpg,0.95743006
01728.jpg,0.96735626
01729.jpg,0.9590872
01730.jpg,0.9548404
01731.jpg,0.94732314
01732.jpg,0.9727013
01733.jpg,0.96931463
01734.jpg,0.9519231
01735.jpg,0.9514558
01736.jpg,0.9605577
01737.jpg,0.69047403
01738.jpg,0.96267813
01739.jpg,0.88083553
01740.jpg,0.99011385
01741.jpg,0.9965654
01742.jpg,0.9957853
01743.jpg,0.8505736
01744.jpg,0.97567755
01745.jpg,0.9864096
01746.jpg,0.9753043
01747.jpg,0.98598886
01748.jpg,0.99005985
01749.jpg,0.9832881
01750.jpg,0.9717307
01751.jpg,0.9148327
01752.jpg,0.97299236
01753.jpg,0.9191173
01754.jpg,0.9687742
01755.jpg,0.7833182
01756.jpg,0.904148
01757.jpg,0.8349063
01758.jpg,0.97838223
01759.jpg,0.97108364
01760.jpg,0.959595
01761.jpg,0.9711185
01762.jpg,0.97355413
01763.jpg,0.95331645
01764.jpg,0.9639159
01765.jpg,0.9205359
01766.jpg,0.96074694
01767.jpg,0.94747955
01768.jpg,0.9632793
01769.jpg,0.746274
01770.jpg,0.9573011
01771.jpg,0.96274203
01772.jpg,0.96760523
01773.jpg,0.9325676
01774.jpg,0.94417566
01775.jpg,0.9519137
01776.jpg,0.958096
01777.jpg,0.93192196
01778.jpg,0.95920396
01779.jpg,0.9637158
01780.jpg,0.96985596
01781.jpg,0.96591926
01782.jpg,0.9436549
01783.jpg,0.9532637
01784.jpg,0.9551811
01785.jpg,0.96822023
01786.jpg,0.9337627
01787.jpg,0.9610059
01788.jpg,0.9787376
01789.jpg,0.9645689
01790.jpg,0.9419155
01791.jpg,0.9503261
01792.jpg,0.9314563
01793.jpg,0.9537909
01794.jpg,0.9521225
01795.jpg,0.8861933
01796.jpg,0.9478408
01797.jpg,0.96849144
01798.jpg,0.9702519
01799.jpg,0.93131703
01800.jpg,0.9438991
01801.jpg,0.94028395
01802.jpg,0.9132871
01803.jpg,0.918267
01804.jpg,0.96521175
01805.jpg,0.8213676
01806.jpg,0.9563847
01807.jpg,0.9662041
01808.jpg,0.9620313
01809.jpg,0.9791757
01810.jpg,0.9800331
01811.jpg,0.9549059
01812.jpg,0.9626923
01813.jpg,0.9639874
01814.jpg,0.964707
01815.jpg,0.92845297
01816.jpg,0.9101207
01817.jpg,0.6980566
01818.jpg,0.9599758
01819.jpg,0.9751437
01820.jpg,0.95512587
01821.jpg,0.9624668
01822.jpg,0.78774196
01823.jpg,0.9202066
01824.jpg,0.97120696
01825.jpg,0.9610855
01826.jpg,0.9492234
01827.jpg,0.9402111
01828.jpg,0.9762515
01829.jpg,0.8779446
01830.jpg,0.83926934
01831.jpg,0.948926
01832.jpg,0.9670165
01833.jpg,0.9787759
01834.jpg,0.99712425
01835.jpg,0.9580631
01836.jpg,0.9677674
01837.jpg,0.98194504
01838.jpg,0.92293024
01839.jpg,0.9721132
01840.jpg,0.90829724
01841.jpg,0.9764741
01842.jpg,0.9872004
01843.jpg,0.9611733
01844.jpg,0.51834875
01845.jpg,0.9350828
01846.jpg,0.9408283
01847.jpg,0.99461526
01848.jpg,0.985298
01849.jpg,0.9810765
01850.jpg,0.9798417
01851.jpg,0.9075779
01852.jpg,0.889299
01853.jpg,0.9726654
01854.jpg,0.6663924
01855.jpg,0.9692656
01856.jpg,0.9236067
01857.jpg,0.986809
01858.jpg,0.9278602
01859.jpg,0.80129594
01860.jpg,0.98304003
01861.jpg,0.69079256
01862.jpg,0.8933278
01863.jpg,0.7802295
01864.jpg,0.9613289
01865.jpg,0.9957831
01866.jpg,0.9658105
01867.jpg,0.970781
01868.jpg,0.9612957
01869.jpg,0.5482412
01870.jpg,0.9466643
01871.jpg,0.9484275
01872.jpg,0.88143945
01873.jpg,0.9754034
01874.jpg,0.96209484
01875.jpg,0.7897156
01876.jpg,0.9771385
01877.jpg,0.92974937
01878.jpg,0.65955186
01879.jpg,0.95190567
01880.jpg,0.96839464
01881.jpg,0.92557794
01882.jpg,0.9184883
01883.jpg,0.9455735
01884.jpg,0.9201835
01885.jpg,0.9503432
01886.jpg,0.80312496
01887.jpg,0.90414554
01888.jpg,0.9662117
01889.jpg,0.92815804
01890.jpg,0.9643916
01891.jpg,0.9673067
01892.jpg,0.9722801
01893.jpg,0.98765206
01894.jpg,0.8251439
01895.jpg,0.62914795
01896.jpg,0.77624214
01897.jpg,0.7017453
01898.jpg,0.608456
01899.jpg,0.8379987
01900.jpg,0.6155432
01901.jpg,0.90821195
01902.jpg,0.9641725
01903.jpg,0.97071743
01904.jpg,0.9645609
01905.jpg,0.86810356
01906.jpg,0.96349835
01907.jpg,0.8669688
01908.jpg,0.9137993
01909.jpg,0.96441203
01910.jpg,0.94820964
01911.jpg,0.96629846
01912.jpg,0.9397219
01913.jpg,0.5712109
01914.jpg,0.95085657
01915.jpg,0.9629901
01916.jpg,0.8753084
01917.jpg,0.8957445
01918.jpg,0.91051596
01919.jpg,0.9566875
01920.jpg,0.96339005
01921.jpg,0.94081485
01922.jpg,0.9070256
01923.jpg,0.8517134
01924.jpg,0.58647513
01925.jpg,0.89720505
01926.jpg,0.901572
01927.jpg,0.9397599
01928.jpg,0.9295938
01929.jpg,0.9763095
01930.jpg,0.9568873
01931.jpg,0.9637153
01932.jpg,0.91800326
01933.jpg,0.94738895
01934.jpg,0.96551293
01935.jpg,0.95708406
01936.jpg,0.9651741
01937.jpg,0.9697852
01938.jpg,0.97235674
01939.jpg,0.9592175
01940.jpg,0.964783
01941.jpg,0.9767702
01942.jpg,0.96005374
01943.jpg,0.9459814
01944.jpg,0.9527849
01945.jpg,0.95910746
01946.jpg,0.9752067
01947.jpg,0.95108193
01948.jpg,0.9471162
01949.jpg,0.97376144
01950.jpg,0.9340207
01951.jpg,0.9672806
01952.jpg,0.75545365
01953.jpg,0.90271294
01954.jpg,0.9490407
01955.jpg,0.9814385
01956.jpg,0.9535451
01957.jpg,0.94063336
01958.jpg,0.9423703
01959.jpg,0.6281124
01960.jpg,0.963982
01961.jpg,0.8716559
01962.jpg,0.9762466
01963.jpg,0.94333357
01964.jpg,0.9545303
01965.jpg,0.96066374
01966.jpg,0.9692899
01967.jpg,0.957187
01968.jpg,0.95783263
01969.jpg,0.977711
01970.jpg,0.87667173
01971.jpg,0.95540273
01972.jpg,0.9390573
01973.jpg,0.95409495
01974.jpg,0.94982326
01975.jpg,0.94888604
01976.jpg,0.96012104
01977.jpg,0.9600029
01978.jpg,0.9037032
01979.jpg,0.95246124
01980.jpg,0.9633448
01981.jpg,0.9468394
01982.jpg,0.93115646
01983.jpg,0.95830315
01984.jpg,0.91610754
01985.jpg,0.94288975
01986.jpg,0.96602494
01987.jpg,0.94619095
01988.jpg,0.90476245
01989.jpg,0.9676183
01990.jpg,0.94414103
01991.jpg,0.946647
01992.jpg,0.98938376
01993.jpg,0.96190685
01994.jpg,0.8911426
01995.jpg,0.94346833
01996.jpg,0.95064
01997.jpg,0.9661175
01998.jpg,0.96405333
01999.jpg,0.96702945
02000.jpg,0.94667464
02001.jpg,0.9395894
02002.jpg,0.7211063
02003.jpg,0.9195222
02004.jpg,0.95912546
02005.jpg,0.9724454
02006.jpg,0.90996206
02007.jpg,0.9479536
02008.jpg,0.95210105
02009.jpg,0.95639026
02010.jpg,0.93055016
02011.jpg,0.9470276
02012.jpg,0.9534544
02013.jpg,0.94634867
02014.jpg,0.9663861
02015.jpg,0.9542405
02016.jpg,0.96221966
02017.jpg,0.95727277
02018.jpg,0.95941603
02019.jpg,0.9452713
02020.jpg,0.9418972
02021.jpg,0.9508595
02022.jpg,0.9672029
02023.jpg,0.968952
02024.jpg,0.96408546
02025.jpg,0.8779243
02026.jpg,0.9398706
02027.jpg,0.9551847
02028.jpg,0.9628347
02029.jpg,0.9860428
02030.jpg,0.93344
02031.jpg,0.9661315
02032.jpg,0.93210506
02033.jpg,0.96805286
02034.jpg,0.937774
02035.jpg,0.9543243
02036.jpg,0.95819116
02037.jpg,0.94628656
02038.jpg,0.9564828
02039.jpg,0.927375
02040.jpg,0.9578393
02041.jpg,0.9702755
02042.jpg,0.96331125
02043.jpg,0.9721439
02044.jpg,0.9218256
02045.jpg,0.9375598
02046.jpg,0.9479638
02047.jpg,0.96989745
02048.jpg,0.96967924
02049.jpg,0.9319586
02050.jpg,0.97872686
02051.jpg,0.6057744
02052.jpg,0.9644056
02053.jpg,0.96928275
02054.jpg,0.8693253
02055.jpg,0.9716896
02056.jpg,0.9267806
02057.jpg,0.96432143
02058.jpg,0.986284
02059.jpg,0.96526617
02060.jpg,0.96733254
02061.jpg,0.935009
02062.jpg,0.9906322
02063.jpg,0.9784388
02064.jpg,0.94475
02065.jpg,0.96073866
02066.jpg,0.897733
02067.jpg,0.9718472
02068.jpg,0.9714911
02069.jpg,0.9906054
02070.jpg,0.962712
02071.jpg,0.98649526
02072.jpg,0.825443
02073.jpg,0.9899301
02074.jpg,0.9462393
02075.jpg,0.9746509
02076.jpg,0.9909327
02077.jpg,0.968519
02078.jpg,0.95694077
02079.jpg,0.95991707
02080.jpg,0.9542627
02081.jpg,0.77873194
02082.jpg,0.62488455
02083.jpg,0.93873894
02084.jpg,0.9207207
02085.jpg,0.95708644
02086.jpg,0.9621922
02087.jpg,0.9531599
02088.jpg,0.95580834
02089.jpg,0.9650633
02090.jpg,0.86101365
02091.jpg,0.95555454
02092.jpg,0.91866595
02093.jpg,0.9261538
02094.jpg,0.9498952
02095.jpg,0.9722464
02096.jpg,0.949419
02097.jpg,0.93834674
02098.jpg,0.948621
02099.jpg,0.9762121
02100.jpg,0.9469628
02101.jpg,0.96862656
02102.jpg,0.95403504
02103.jpg,0.96026546
02104.jpg,0.9426156
02105.jpg,0.8776138
02106.jpg,0.92722464
02107.jpg,0.9570786
02108.jpg,0.95325404
02109.jpg,0.950485
02110.jpg,0.9628178
02111.jpg,0.9395776
02112.jpg,0.95901483
02113.jpg,0.95396304
02114.jpg,0.945876
02115.jpg,0.95975643
02116.jpg,0.96933025
02117.jpg,0.9796566
02118.jpg,0.92780155
02119.jpg,0.9388681
02120.jpg,0.955534
02121.jpg,0.9416043
02122.jpg,0.9762901
02123.jpg,0.9511175
02124.jpg,0.7969847
02125.jpg,0.9797667
02126.jpg,0.92174035
02127.jpg,0.9591093
02128.jpg,0.9719657
02129.jpg,0.9597227
02130.jpg,0.9708401
02131.jpg,0.95915014
02132.jpg,0.9160668
02133.jpg,0.9410599
02134.jpg,0.88602555
02135.jpg,0.9326409
02136.jpg,0.94806576
02137.jpg,0.6382862
02138.jpg,0.94865555
02139.jpg,0.93330634
02140.jpg,0.9367076
02141.jpg,0.9362401
02142.jpg,0.9704476
02143.jpg,0.83164525
02144.jpg,0.96686494
02145.jpg,0.9420676
02146.jpg,0.94356745
02147.jpg,0.97255725
02148.jpg,0.977831
02149.jpg,0.9537257
02150.jpg,0.9739536
02151.jpg,0.91789234
02152.jpg,0.9781551
02153.jpg,0.93967855
02154.jpg,0.978995
02155.jpg,0.95630574
02156.jpg,0.89179236
02157.jpg,0.9103846
02158.jpg,0.99179757
02159.jpg,0.54813737
02160.jpg,0.8975226
02161.jpg,0.95563847
